ابن عباس, 5
الشافعي, 5
مالك, 2
ابن عمر, 2
ابن الجوزي, 2
فلان, 2
سبحانه, 2
آمين, 2
بالإذن, 1
جبريل, 1
البخاري, 1
ابن مسعود, 1
سعيد بن جبير, 1
والزهري, 1
وعطاء, 1
وعبد بن المبارك, 1
للشافعي, 1
الجصاص, 1
القرطبي, 1
الخطابي, 1
