ابن عباس, 4
علي, 4
أبو جعفر, 3
أبو كريب, 2
عثمان بن سعيد, 2
أبو روق, 2
عبد بن عباس, 2
جبريل, 2
لمحمد, 2
محمد, 2
وعمر, 2
حمزة الزيات, 2
أبي المختار الطائي, 2
الحرث, 2
أحمد بن إسحاق الأهوازي, 2
أبو أحمد الزبيري, 2
المثنى, 2
معاوية بن صالح, 2
نواس بن سمعان الأنصاري, 2
بشر بن عمارة, 1
